ID,EN_TITLE,JP_TITLE,CLEAN_TITLE,LANGUAGE,ARTIST,GROUP_NAME,CATEGORY,PARODY,CHARACTER,TAGS,PAGES,UPLOAD_DATE,FORMATTED_DATE,SCRAPED_DATE
647772,[Seven Deadly Sins (Homu)] Fushigi Na Dekigoto (THE iDOLM @ STER: Shiny Colors),[Seven Deadly Sins (homu)] 不思議な出来事 (アイドルマスター シャイニーカラーズ),Fushigi Na Dekigoto,japanese,homu,seven deadly sins,doujinshi,the idolmaster,toru asakura,"schoolgirl uniform, ahegao, sole female, sole male",23,2026-05-03 17:26:11,2026-05-03 17:26:11,2026-05-04 14:32:04
647773,[ もちはもち屋 (まくらもち)] ハーフ初心者女装男子が♂大好き男の娘に食べられちゃう話,[ もちはもち屋 (まくらもち)] ハーフ初心者女装男子が♂大好き男の娘に食べられちゃう話,ハーフ初心者女装男子が♂大好き男の娘に食べられちゃう話,japanese,,,doujinshi,,,"nun, anal, crossdressing, males only, yaoi, tomgirl, blowjob, anal intercourse",42,2026-05-03 17:28:58,2026-05-03 17:28:58,2026-05-04 14:32:16
647774,【deadflow+青豆腐+朝凪+煌野一人】异能少女欠损第三季（企划阶段）,【deadflow+青豆腐+朝凪+煌野一人】异能少女欠损第三季（企划阶段）,【deadflow+青豆腐+朝凪+煌野一人】异能少女欠损第三季（企划阶段）,"translated, chinese","asanagi, neromashin, deadflow, fan no hitori | kazunto","fatalpulse, ijou nouryoku kenkyuukaihatsu kikou",doujinshi,original,,"big breasts, nun, piercing, pregnant, amputee, snuff, huge breasts, robot, drugs, blood, guro, leotard, hotpants, ponytail, personality excretion, hanging, nipple piercing",52,2026-05-03 17:31:57,2026-05-03 17:31:57,2026-05-04 14:32:28
647775,[ パワ院 ] エロジャリに狙われた閃光剣士,[ パワ院 ] エロジャリに狙われた閃光剣士,エロジャリに狙われた閃光剣士,japanese,,,doujinshi,one punch man,flashy flash,"big ass, anal, latex, yaoi, bodysuit",21,2026-05-03 17:33:35,2026-05-03 17:33:35,2026-05-04 14:32:40
647776,[Nakaura Tomoki] Ueno-kun wa Kaihatsu-zumi Dai 77 wa | Ueno-kun Has Been Developed Chapter 77 [English],[中浦トモキ] 上野くんは開発済み 第77話 [英訳],Ueno-kun wa Kaihatsu-zumi Dai 77 wa | Ueno-kun Has Been Developed Chapter 77,"english, translated",nakaura,,manga,,,,21,2026-05-03 17:35:01,2026-05-03 17:35:01,2026-05-04 14:32:51
647777,"[Secret Alpaca Farm (Meeo)] If I Have a Chance, I Want to Warp My Boyfriend's Fetishes! ~Louder~ [English] [Digital]",[裏アルパカ牧場 (めえお)] 隙あらば彼氏の性癖を歪めたい！ ～君の喘ぎがまだ足りない～ [英語] [DL版],"If I Have a Chance, I Want to Warp My Boyfriend's Fetishes! ~Louder~",english,meeko,alpaca bokujou,doujinshi,,,"business suit, handjob, sweating, big breasts, prostate massage, nakadashi, anal, sex toys, femdom, x-ray, footjob, ball sucking, blowjob, sole female, sole male, clothed female nude male, mesuiki, multiple orgasms",78,2026-05-03 17:39:37,2026-05-03 17:39:37,2026-05-04 14:33:02
647778,异能者少女欠损合同本1（含角色补全）+2+3（企划阶段）+同人二创,异能者少女欠损合同本1（含角色补全）+2+3（企划阶段）+同人二创,异能者少女欠损合同本1（含角色补全）+2+3（企划阶段）+同人二创,"japanese, translated, chinese","shindol, nanashi, obui, mochi, atage, potion, asanagi, neromashin, accio, deadflow, fan no hitori | kazunto","fatalpulse, ijou nouryoku kenkyuukaihatsu kikou",doujinshi,original,,"forniphilia, big breasts, gag, torture, piercing, pregnant, amputee, snuff, body modification, bestiality, ahegao, huge breasts, anal, syringe, asphyxiation, bondage, brain fuck, lolicon, nipple fuck, latex, footjob, drugs, blood, ear fuck, pantyhose, human cattle, guro, mind break, rape, leotard, hotpants, collar, stomach deformation, slave, beauty mark, kemonomimi, ponytail, goudoushi, crying, vaginal birth, nipple piercing, property tag",343,2026-05-03 18:41:32,2026-05-03 18:41:32,2026-05-04 14:33:14
647779,[ ピヨピヨパペトリー ( ピヨラレ)] 家に帰ると褐色白髪妻♂がおねだりしてきます！,[ ピヨピヨパペトリー ( ピヨラレ)] 家に帰ると褐色白髪妻♂がおねだりしてきます！,家に帰ると褐色白髪妻♂がおねだりしてきます！,japanese,,,doujinshi,,,"big nipples, anal, dark skin, males only, yaoi, nipple stimulation",23,2026-05-03 18:43:20,2026-05-03 18:43:20,2026-05-04 14:33:25
647780,[Akuta (Kiya Mayu)] Iku no Gaman Game! [English] [Raknnkarscans],[あくた～ (木家マユ)] イクのガマンゲーム!,Iku no Gaman Game!,"english, translated",kiya mayu,akuta,doujinshi,,,"big breasts, females only, urination, sex toys, femdom, bondage, yuri, full color, orgasm denial, mosaic censorship, rape, cuntbusting, clit stimulation, crying, classroom",28,2026-05-03 18:45:13,2026-05-03 18:45:13,2026-05-04 14:33:36
647781,[根々根っ子 ] 雄ネコお兄さん,[根々根っ子 ] 雄ネコお兄さん,雄ネコお兄さん,japanese,,,doujinshi,,,"big breasts, spanking, catboy, big ass, x-ray, males only, yaoi, blowjob, big penis",44,2026-05-03 18:48:18,2026-05-03 18:48:18,2026-05-04 14:33:49
647782,Munemitsu - Ima...shite miru? | Shall we... try it now (Nintama Rantarou) [Digital],宗光 -「『今・・・してみる？」(忍たま乱太郎) [DL版],Munemitsu - Ima...shite miru? | Shall we... try it now,japanese,,,doujinshi,nintama rantarou,"hansuke doi, kirimaru settsuno","ninja, anal, males only, yaoi, shotacon, anal intercourse, kodomo doushi, kodomo only",50,2026-05-03 18:57:18,2026-05-03 18:57:18,2026-05-04 14:34:00
647783,[4UU] Hitozuma bani-tachi to teishuku ihan kobi ❤︎ (Fate/Grand Order) [Chinese] [Digital],[4UU] 人妻バニー達と貞淑違反交尾❤︎ (Fate/Grand Order) [中国翻訳] [DL版],Hitozuma bani-tachi to teishuku ihan kobi ❤︎,"translated, chinese",4uu,,doujinshi,fate grand order,"boudica, zenobia","big breasts, pregnant, group, ffm threesome, dark skin, bunny girl, impregnation, kemonomimi, very long hair",11,2026-05-03 18:58:11,2026-05-03 18:58:11,2026-05-04 14:34:11
647784,[4UU] Francesca to kizuna MAX ni naru hanasi ❤︎ (Fate/Grand Order) [Chinese] [Digital],[4UU] フランチェスカと絆MAXになる話❤︎ (Fate/Grand Order) [中国翻訳] [DL版],Francesca to kizuna MAX ni naru hanasi ❤︎,"translated, chinese",4uu,,doujinshi,fate grand order,"gudao | ritsuka fujimaru, francesca prelati","garter belt, nakadashi, stockings, leotard, big penis, sole male, very long hair, detached sleeves",10,2026-05-03 18:58:59,2026-05-03 18:58:59,2026-05-04 14:34:23
647785,[AERIAL RAVE (Jacky)] Seraphita wo musaboru 8 [English] [English] [Aishi21],セラフィータを貪る8,Seraphita wo musaboru 8,"english, translated",jacky,aerial rave,doujinshi,xenogears,seraphita,"big breasts, cunnilingus, ahegao, sex toys, bondage, rape, big clit, tentacles, sole female, multiple orgasms, clit stimulation",77,2026-05-03 19:04:09,2026-05-03 19:04:09,2026-05-04 14:34:34
647786,[vorevore] What do you think happens if you get swallowed whole...?,,What do you think happens if you get swallowed whole...?,japanese,vorevore | boraboa,,doujinshi,,,"females only, snuff, vore, x-ray, minigirl",7,2026-05-03 19:04:49,2026-05-03 19:04:49,2026-05-04 14:34:45
647787,[Ankoman] Jeanne Alter in Sex shinai to Derarenai Heya (Fate/Grand Order) [Decensored],[あんこまん] ジャンヌオルタinセックスしないと出られない部屋 (Fate/Grand Order),Jeanne Alter in Sex shinai to Derarenai Heya,japanese,ankoman,,doujinshi,fate grand order,"jeanne darc, astolfo, jeanne alter","big breasts, swimsuit, group, uncensored, schoolgirl uniform, nakadashi, ffm threesome, crossdressing, bikini, stockings, impregnation, big penis, sole male, josou seme, ponytail, very long hair",8,2026-05-03 19:05:27,2026-05-03 19:05:27,2026-05-04 14:34:56
647788,[Okasare Okashi] Succubus ni Shihai sareta Kuni [Chinese] [チームR18],[おかされおかし] サキュバスに支配された国 [中国翻訳],Succubus ni Shihai sareta Kuni,"translated, chinese",,,doujinshi,,,"femdom, demon girl, sleeping, exhibitionism, mosaic censorship, rape, shotacon, crotch tattoo, clothed male nude female, tail",39,2026-05-03 19:12:17,2026-05-03 19:12:17,2026-05-04 14:35:08
647789,[Marimo Extension (Marimofu)] Uchi no kazoku ga kimosugiru! [Chinese] [红必登個漢],[まりもふえくすてんしょん (まりもふ)] うちの家族がキモすぎる！ [中国翻訳],Uchi no kazoku ga kimosugiru!,"translated, chinese",marimofu,marimofu extension,doujinshi,,,"milf, sweating, big breasts, group, nakadashi, ahegao, huge breasts, ffm threesome, mother, tracksuit, multiple paizuri, incest, big areolae, sister, big penis, oyakodon, ponytail",52,2026-05-03 19:15:45,2026-05-03 19:15:45,2026-05-04 14:35:19
647790,[Mata Yacchaimashita?] Juju-sama Makenai de! (Gekan) (Mahoujin Guru Guru) (SCANMTL),［またヤっちゃいました？］ ジュジュさま 負けないで！（下巻） （魔法陣グルグル）,Juju-sama Makenai de!,"english, translated",mashita,,doujinshi,mahoujin guru guru | magical circle guru guru,jujuku shunamur,"torture, humiliation, urethra insertion, urination, snuff, scanmark, bondage, monster, lolicon, multi-work series, rape, tentacles, very long hair, rough translation",31,2026-05-03 19:22:07,2026-05-03 19:22:07,2026-05-04 14:35:30
647791,[Tsubame] Futanari Housewife's Ramblings 6: My Favorite Wall Ass (MTL),[つばめ] ふたなり主婦のパコパコ徒然草6 推しの壁尻,Futanari Housewife's Ramblings 6: My Favorite Wall Ass,"japanese, english, translated",tsubame,,doujinshi,,,rough translation,9,2026-05-03 19:22:51,2026-05-03 19:22:51,2026-05-04 14:35:41
647792,[Saihate-Kukan (Hino Hino)] Roaring Night! (Kurageu Roa) [Digital] (SCANMTL),[最果て空間 (緋乃ひの)] ろありんぐないと！ (海月雲ろあ) [DL版],Roaring Night!,"english, translated",hino hino,saihate-kukan,doujinshi,,kurageu roa,"sweating, urethra insertion, anal, scanmark, lolicon, catgirl, tentacles, sole female, kemonomimi, tail, vtuber, clit stimulation, rough translation",28,2026-05-03 19:28:20,2026-05-03 19:28:20,2026-05-04 14:35:52
647793,[イヤリング爆弾工場 (ICHIGAIN)] 甥っ子エロすぎ、ありがとう。,[イヤリング爆弾工場 (ICHIGAIN)] 甥っ子エロすぎ、ありがとう。,甥っ子エロすぎ、ありがとう。,japanese,ichigain,earrings bom factory,doujinshi,,,"glasses, schoolgirl uniform, nakadashi, ahegao, uncle, anal, crossdressing, dark skin, multi-work series, males only, incest, yaoi, tomgirl, blowjob, mesuiki, anal intercourse, nipple stimulation",42,2026-05-03 19:30:53,2026-05-03 19:30:53,2026-05-04 14:36:03
647794,[mo Men Yakko Dou (mo Men Yatsu)] Ano... Enchou Onegai Deki Masu ka...?,[もめんやっこ堂 (もめん奴)] あの…延長お願いできますか…？,Ano... Enchou Onegai Deki Masu ka...?,japanese,,,doujinshi,,,"big breasts, nun, ahegao, sole female, sole male, vtuber",32,2026-05-03 19:33:03,2026-05-03 19:33:03,2026-05-04 14:36:15
647795,[Saihate-Kukan (Hino Hino)] Kyuujo ga Isshuukan Kurai Okureta Sekaisen no Ohanashi (Mushoku Tensei ~Isekai Ittara Honki Dasu~) [Digital] (SCANMTL),[最果て空間 (緋乃ひの)] 救助が1週間くらい遅れた世界線のお話 (無職転生 ～異世界行ったら本気だす～) [DL版],Kyuujo ga Isshuukan Kurai Okureta Sekaisen no Ohanashi,"english, translated",hino hino,saihate-kukan,doujinshi,mushoku tensei,roxy migurdia,"urethra insertion, scanmark, lolicon, inflation, tentacles, sole female, twintails, rough translation",27,2026-05-03 19:38:58,2026-05-03 19:38:58,2026-05-04 14:36:26
647796,[うめのきみ] 男子寮のデカ桃尻は使用料30分2千円ナリ,[うめのきみ] 男子寮のデカ桃尻は使用料30分2千円ナリ,男子寮のデカ桃尻は使用料30分2千円ナリ,japanese,,,doujinshi,,,"prostitution, anal, males only, yaoi, anal intercourse",64,2026-05-03 19:42:46,2026-05-03 19:42:46,2026-05-04 14:36:37
647797,[Mochimochi Wanko-dou (Shiroron Mochi.)] Hoshino to Pet Seikatsu (Blue Archive) [Digital] (SCANMTL),[もちもちわんこ堂 (しろろん餅。)] ホシノとペット性活 (ブルーアーカイブ) [DL版],Hoshino to Pet Seikatsu,"english, translated",shiroron mochi,,doujinshi,blue archive,"hoshino takanashi, sensei","squirting, kissing, nakadashi, anal, scanmark, vaginal sticker, blowjob, big penis, collar, sole female, sole male, heterochromia, kemonomimi, leash, gloves, cumflation, petplay, focus anal, anal intercourse, rough translation, halo",34,2026-05-03 19:45:06,2026-05-03 19:45:06,2026-05-04 14:36:48
647798,[Hakusuijuko (Hakusui Riko)] Royal Doubutsu Guui Tan Uma Shoujo Unicorn (Azur Lane) [Digital] (SCANMTL),[白水重工 (白水リコ)] ロイヤル動物寓意譚 馬少女ユニコーン (アズールレーン) [DL版],Royal Doubutsu Guui Tan Uma Shoujo Unicorn,"english, translated",hakusui riko,hakusuijuko,doujinshi,azur lane,"illustrious, unicorn","bdsm, gag, females only, ponygirl, scanmark, bondage, wooden horse, collar, exposed clothing, rough translation",28,2026-05-03 19:47:01,2026-05-03 19:47:01,2026-05-04 14:37:00
647799,[kinokonomi (konomi)] TS Akira-kun no Seiseikatsu 10 [Chinese] [Digital],[きのこのみ (konomi)] TSあきら君の性生活 10 [中国翻訳] [DL版],TS Akira-kun no Seiseikatsu 10,"translated, chinese",konomi,kinokonomi,doujinshi,,,"multi-work series, gender change, extraneous ads",34,2026-05-03 19:49:14,2026-05-03 19:49:14,2026-05-04 14:37:11
647800,[imotare (moyori)] Ninnin ren Hou Ma gu Wai No Jutsu [Digital],[imotare (moyori)] ニンニン妊法 まぐわいの術 [DL版],Ninnin ren Hou Ma gu Wai No Jutsu,japanese,moyori,imotare,doujinshi,,,"kissing, ninja, masturbation, bondage, lolicon, exhibitionism, fingering, rape, tomgirl, blowjob, kunoichi, shotacon, sole female, sole male, ponytail, very long hair, nipple stimulation, kodomo doushi, kodomo only",81,2026-05-03 20:03:53,2026-05-03 20:03:53,2026-05-04 14:37:23
647801,[C.R’s NEST (しーあーる)] 懺悔室～ふたなりシスターに赦してもらう本～,[C.R’s NEST (しーあーる)] 懺悔室～ふたなりシスターに赦してもらう本～,懺悔室～ふたなりシスターに赦してもらう本～,japanese,c.r,c.rs nest,doujinshi,,,"futanari, big breasts, nun, shotacon, sole male, dickgirl on male, sole dickgirl",24,2026-05-03 20:08:20,2026-05-03 20:08:20,2026-05-04 14:37:34
647802,[Grove Grow (Komori Kuduyu)] Cosplay-bu Ura Katsudou Nisshi - Cosplay CLUB Secret Activity diary 3 [Digital] (SCANMTL),[Grove Grow (小森くづゆ)] コスプレ部裏活動日誌3 [DL版],Cosplay-bu Ura Katsudou Nisshi - Cosplay CLUB Secret Activity diary 3,"english, translated",komori kuduyu,,doujinshi,,,"kissing, big breasts, swimsuit, unusual pupils, group, nakadashi, ahegao, anal, sex toys, ffm threesome, scanmark, bikini, x-ray, multi-work series, double penetration, stockings, blowjob, muscle, big penis, collar, catgirl, sole male, bisexual, tail plug, kemonomimi, gloves, shimaidon, very long hair, multimouth blowjob, rough translation",40,2026-05-03 20:10:51,2026-05-03 20:10:51,2026-05-04 14:37:45
647803,[ZANIAH (Ruu)] 3PEACE [Digital],[ZANIAH (る～)] 3PEACE [DL版],3PEACE,japanese,ruu,zaniah,doujinshi,,,"handjob, group, frottage, nakadashi, kimono, males only, yaoi, shotacon, no penetration, kodomo doushi, kodomo only, onsen",20,2026-05-03 20:14:50,2026-05-03 20:14:50,2026-05-04 14:37:57
647804,[Lemon Drop (Neri Yume Yuna)] Illya-chan NTR Mesu Ochi Tokuiten (Fate/Grand Order) [Digital] (SCANMTL),[れもんどろっぷ (練り夢ゆな)] イリヤちゃんNTRメス堕ち特異点 (Fate/Grand Order) [DL版],Illya-chan NTR Mesu Ochi Tokuiten,"english, translated",,lemon drop,doujinshi,"fate kaleid liner prisma illya, fate grand order",illyasviel von einzbern,"netorare, anal, sex toys, scanmark, bondage, drugs, stockings, collar, sole female, tail plug, rough translation",47,2026-05-03 20:17:43,2026-05-03 20:17:43,2026-05-04 14:38:08
647805,[Onigashima (Onigensou)] Trouble in Heaven [English],,Trouble in Heaven,english,onigensou,,doujinshi,,,"big breasts, netorare, uncensored, dog girl, shemale, dickgirl on female",18,2026-05-03 20:19:01,2026-05-03 20:19:01,2026-05-04 14:38:19
647806,[KASUMIKAZE (Iroha)] Zankon [Digital],[KASUMIKAZE (彩春)] 残痕 [DL版],Zankon,japanese,iroha,kasumikaze,doujinshi,,,"story arc, masturbation, phimosis, multi-work series, males only, yaoi, blowjob, shotacon, no penetration",64,2026-05-03 20:30:41,2026-05-03 20:30:41,2026-05-04 14:38:31
647807,[Tsubame] Splurt♡ Happy Re-turn (MTL),[つばめ] どぴゅ♡っと はっぴーReたーん,Splurt♡ Happy Re-turn,"english, translated",tsubame,,doujinshi,,,rough translation,37,2026-05-03 20:33:03,2026-05-03 20:33:03,2026-05-04 14:38:42
647808,[Osouzaiya (Yoshizaki)] Akarizai intorodakushon [Digital],[おそうざいや (吉崎)] 灯罪イントロダクションド [DL版],Akarizai intorodakushon,japanese,yoshizaki tsukune,osouzaiya,doujinshi,,,"handjob, schoolboy uniform, urination, anal, phimosis, multi-work series, males only, yaoi, rape, shotacon, anal intercourse",58,2026-05-03 20:43:55,2026-05-03 20:43:55,2026-05-04 14:38:53
647809,[MendakoPark (Yamamoto)] Otaku ni Yasashii Gal wa Aitsu no Kanojo [Digital] (SCANMTL),[めんだこぱぁく (やまもと)] オタクにやさしいギャルはあいつの彼女 [DL版],Otaku ni Yasashii Gal wa Aitsu no Kanojo,"english, translated",yamamoto,mentaipark,doujinshi,original,,"big breasts, swimsuit, glasses, netorare, schoolgirl uniform, condom, anal, sex toys, asphyxiation, scanmark, bondage, x-ray, pantyhose, gyaru, rape, school swimsuit, collar, sole female, sole male, tail plug, beauty mark, hair buns, anal intercourse, rough translation, crying",34,2026-05-03 20:46:10,2026-05-03 20:46:10,2026-05-04 14:39:04
